imb_id,rearing_year,host_plant,overall_survival,stage,duration,start,end,survival
17BR011,2017,BRRA,Y,first,5,2017-05-19T00:00:00Z,2017-05-24T00:00:00Z,TRUE
17BR011,2017,BRRA,Y,second,6,2017-05-24T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR011,2017,BRRA,Y,third,4,2017-05-30T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR011,2017,BRRA,Y,fourth,7,2017-06-03T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR011,2017,BRRA,Y,fifth,7,2017-06-10T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR011,2017,BRRA,Y,pupa,345,2017-06-17T00:00:00Z,2018-05-28T00:00:00Z,TRUE
17BR012,2017,BRRA,Y,first,6,2017-05-19T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR012,2017,BRRA,Y,second,4,2017-05-25T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR012,2017,BRRA,Y,third,5,2017-05-29T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR012,2017,BRRA,Y,fourth,7,2017-06-03T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR012,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR013,2017,BRRA,Y,first,7,2017-05-19T00:00:00Z,2017-05-26T00:00:00Z,TRUE
17BR013,2017,BRRA,Y,second,8,2017-05-26T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR013,2017,BRRA,Y,third,2,2017-06-03T00:00:00Z,2017-06-05T00:00:00Z,TRUE
17BR013,2017,BRRA,Y,fourth,3,2017-06-05T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR013,2017,BRRA,Y,fifth,10,2017-06-08T00:00:00Z,2017-06-18T00:00:00Z,TRUE
17BR013,2017,BRRA,Y,pupa,338,2017-06-18T00:00:00Z,2018-05-22T00:00:00Z,TRUE
17BR014,2017,BRRA,Y,first,6,2017-05-19T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR014,2017,BRRA,Y,second,4,2017-05-25T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR014,2017,BRRA,Y,third,5,2017-05-29T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR014,2017,BRRA,Y,fourth,7,2017-06-03T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR014,2017,BRRA,Y,fifth,7,2017-06-10T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR015,2017,BRRA,Y,first,7,2017-05-19T00:00:00Z,2017-05-26T00:00:00Z,TRUE
17BR015,2017,BRRA,Y,second,4,2017-05-26T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR015,2017,BRRA,Y,third,4,2017-05-30T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR015,2017,BRRA,Y,fourth,7,2017-06-03T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR015,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR016,2017,BRRA,N,first,5,2017-05-20T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR016,2017,BRRA,N,second,4,2017-05-25T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR016,2017,BRRA,N,third,5,2017-05-29T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR016,2017,BRRA,N,fourth,7,2017-06-03T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR016,2017,BRRA,N,fifth,7,2017-06-10T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR016,2017,BRRA,N,pupa,NA,2017-06-17T00:00:00Z,NA,FALSE
17BR018,2017,BRRA,Y,first,6,2017-05-20T00:00:00Z,2017-05-26T00:00:00Z,TRUE
17BR018,2017,BRRA,Y,second,6,2017-05-26T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR018,2017,BRRA,Y,third,2,2017-06-01T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR018,2017,BRRA,Y,fourth,4,2017-06-03T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR018,2017,BRRA,Y,fifth,11,2017-06-07T00:00:00Z,2017-06-18T00:00:00Z,TRUE
17BR018,2017,BRRA,Y,pupa,345,2017-06-18T00:00:00Z,2018-05-29T00:00:00Z,TRUE
17BR019,2017,BRRA,Y,first,5,2017-05-20T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR019,2017,BRRA,Y,second,4,2017-05-25T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR019,2017,BRRA,Y,third,3,2017-05-29T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR019,2017,BRRA,Y,fourth,9,2017-06-01T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR019,2017,BRRA,Y,fifth,7,2017-06-10T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR019,2017,BRRA,Y,pupa,335,2017-06-17T00:00:00Z,2018-05-18T00:00:00Z,TRUE
17BR021,2017,BRRA,Y,first,7,2017-05-19T00:00:00Z,2017-05-26T00:00:00Z,TRUE
17BR021,2017,BRRA,Y,second,5,2017-05-26T00:00:00Z,2017-05-31T00:00:00Z,TRUE
17BR021,2017,BRRA,Y,third,3,2017-05-31T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR021,2017,BRRA,Y,fourth,7,2017-06-03T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR023,2017,BRRA,N,first,NA,2017-05-17T00:00:00Z,NA,FALSE
17BR024,2017,BRRA,Y,first,6,2017-05-17T00:00:00Z,2017-05-23T00:00:00Z,TRUE
17BR024,2017,BRRA,Y,second,5,2017-05-23T00:00:00Z,2017-05-28T00:00:00Z,TRUE
17BR024,2017,BRRA,Y,third,4,2017-05-28T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR024,2017,BRRA,Y,fourth,5,2017-06-01T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR024,2017,BRRA,Y,fifth,8,2017-06-06T00:00:00Z,2017-06-14T00:00:00Z,TRUE
17BR025,2017,BRRA,Y,first,8,2017-05-17T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR025,2017,BRRA,Y,second,4,2017-05-25T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR025,2017,BRRA,Y,third,3,2017-05-29T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR025,2017,BRRA,Y,fourth,9,2017-06-01T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR025,2017,BRRA,Y,fifth,7,2017-06-10T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR025,2017,BRRA,Y,pupa,354,2017-06-17T00:00:00Z,2018-06-06T00:00:00Z,TRUE
17BR026,2017,BRRA,N,first,NA,2017-05-20T00:00:00Z,NA,FALSE
17BR027,2017,BRRA,N,first,NA,2017-05-20T00:00:00Z,NA,FALSE
17BR028,2017,BRRA,Y,first,4,2017-05-20T00:00:00Z,2017-05-24T00:00:00Z,TRUE
17BR028,2017,BRRA,Y,second,6,2017-05-24T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR028,2017,BRRA,Y,third,6,2017-05-30T00:00:00Z,2017-06-05T00:00:00Z,TRUE
17BR028,2017,BRRA,Y,fourth,5,2017-06-05T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR028,2017,BRRA,Y,fifth,10,2017-06-10T00:00:00Z,2017-06-20T00:00:00Z,TRUE
17BR029,2017,BRRA,Y,first,5,2017-05-20T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR029,2017,BRRA,Y,second,6,2017-05-25T00:00:00Z,2017-05-31T00:00:00Z,TRUE
17BR029,2017,BRRA,Y,third,3,2017-05-31T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR029,2017,BRRA,Y,fourth,5,2017-06-03T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR029,2017,BRRA,Y,fifth,11,2017-06-08T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR029,2017,BRRA,Y,pupa,347,2017-06-19T00:00:00Z,2018-06-01T00:00:00Z,TRUE
17BR030,2017,BRRA,Y,first,5,2017-05-20T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR030,2017,BRRA,Y,second,4,2017-05-25T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR030,2017,BRRA,Y,third,4,2017-05-29T00:00:00Z,2017-06-02T00:00:00Z,TRUE
17BR030,2017,BRRA,Y,fourth,5,2017-06-02T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR030,2017,BRRA,Y,fifth,10,2017-06-07T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR031,2017,BRRA,Y,first,8,2017-05-23T00:00:00Z,2017-05-31T00:00:00Z,TRUE
17BR031,2017,BRRA,Y,second,3,2017-05-31T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR031,2017,BRRA,Y,third,3,2017-06-03T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR031,2017,BRRA,Y,fourth,5,2017-06-06T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR031,2017,BRRA,Y,fifth,9,2017-06-11T00:00:00Z,2017-06-20T00:00:00Z,TRUE
17BR031,2017,BRRA,Y,pupa,334,2017-06-20T00:00:00Z,2018-05-20T00:00:00Z,TRUE
17BR032,2017,BRRA,Y,first,6,2017-05-23T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR032,2017,BRRA,Y,second,3,2017-05-29T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR032,2017,BRRA,Y,third,5,2017-06-01T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR032,2017,BRRA,Y,fourth,4,2017-06-06T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR032,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR032,2017,BRRA,Y,pupa,336,2017-06-19T00:00:00Z,2018-05-21T00:00:00Z,TRUE
17BR033,2017,BRRA,Y,first,5,2017-05-25T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR033,2017,BRRA,Y,second,2,2017-05-30T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR033,2017,BRRA,Y,third,5,2017-06-01T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR033,2017,BRRA,Y,fourth,5,2017-06-06T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR033,2017,BRRA,Y,fifth,10,2017-06-11T00:00:00Z,2017-06-21T00:00:00Z,TRUE
17BR034,2017,BRRA,Y,first,6,2017-05-23T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR034,2017,BRRA,Y,second,3,2017-05-29T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR034,2017,BRRA,Y,third,4,2017-06-01T00:00:00Z,2017-06-05T00:00:00Z,TRUE
17BR034,2017,BRRA,Y,fourth,5,2017-06-05T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR034,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR034,2017,BRRA,Y,pupa,353,2017-06-19T00:00:00Z,2018-06-07T00:00:00Z,TRUE
17BR035,2017,BRRA,Y,first,5,2017-05-20T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR035,2017,BRRA,Y,second,3,2017-05-25T00:00:00Z,2017-05-28T00:00:00Z,TRUE
17BR035,2017,BRRA,Y,third,6,2017-05-28T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR035,2017,BRRA,Y,fourth,6,2017-06-03T00:00:00Z,2017-06-09T00:00:00Z,TRUE
17BR035,2017,BRRA,Y,fifth,8,2017-06-09T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR036,2017,BRRA,N,first,NA,2017-05-23T00:00:00Z,NA,FALSE
17BR037,2017,BRRA,Y,first,5,2017-05-23T00:00:00Z,2017-05-28T00:00:00Z,TRUE
17BR037,2017,BRRA,Y,second,4,2017-05-28T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR037,2017,BRRA,Y,third,5,2017-06-01T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR037,2017,BRRA,Y,fourth,3,2017-06-06T00:00:00Z,2017-06-09T00:00:00Z,TRUE
17BR037,2017,BRRA,Y,fifth,10,2017-06-09T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR037,2017,BRRA,Y,pupa,339,2017-06-19T00:00:00Z,2018-05-24T00:00:00Z,TRUE
17BR038,2017,BRRA,Y,first,5,2017-05-23T00:00:00Z,2017-05-28T00:00:00Z,TRUE
17BR038,2017,BRRA,Y,second,4,2017-05-28T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR038,2017,BRRA,Y,third,5,2017-06-01T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR038,2017,BRRA,Y,fourth,4,2017-06-06T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR038,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR038,2017,BRRA,Y,pupa,337,2017-06-19T00:00:00Z,2018-05-22T00:00:00Z,TRUE
17BR039,2017,BRRA,Y,first,3,2017-05-23T00:00:00Z,2017-05-26T00:00:00Z,TRUE
17BR039,2017,BRRA,Y,second,5,2017-05-26T00:00:00Z,2017-05-31T00:00:00Z,TRUE
17BR039,2017,BRRA,Y,third,3,2017-05-31T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR039,2017,BRRA,Y,fourth,5,2017-06-03T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR039,2017,BRRA,Y,fifth,10,2017-06-08T00:00:00Z,2017-06-18T00:00:00Z,TRUE
17BR040,2017,BRRA,Y,first,6,2017-05-24T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR040,2017,BRRA,Y,second,4,2017-05-30T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR040,2017,BRRA,Y,third,3,2017-06-03T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR040,2017,BRRA,Y,fourth,4,2017-06-06T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR040,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR040,2017,BRRA,Y,pupa,330,2017-06-19T00:00:00Z,2018-05-15T00:00:00Z,TRUE
17BR041,2017,BRRA,Y,first,6,2017-05-24T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR041,2017,BRRA,Y,second,3,2017-05-30T00:00:00Z,2017-06-02T00:00:00Z,TRUE
17BR041,2017,BRRA,Y,third,4,2017-06-02T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR041,2017,BRRA,Y,fourth,4,2017-06-06T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR041,2017,BRRA,Y,fifth,10,2017-06-10T00:00:00Z,2017-06-20T00:00:00Z,TRUE
17BR042,2017,BRRA,Y,first,4,2017-05-22T00:00:00Z,2017-05-26T00:00:00Z,TRUE
17BR042,2017,BRRA,Y,second,4,2017-05-26T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR042,2017,BRRA,Y,third,4,2017-05-30T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR042,2017,BRRA,Y,fourth,5,2017-06-03T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR042,2017,BRRA,Y,fifth,9,2017-06-08T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR042,2017,BRRA,Y,pupa,341,2017-06-17T00:00:00Z,2018-05-24T00:00:00Z,TRUE
17BR043,2017,BRRA,Y,first,5,2017-05-21T00:00:00Z,2017-05-26T00:00:00Z,TRUE
17BR043,2017,BRRA,Y,second,4,2017-05-26T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR043,2017,BRRA,Y,third,3,2017-05-30T00:00:00Z,2017-06-02T00:00:00Z,TRUE
17BR043,2017,BRRA,Y,fourth,6,2017-06-02T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR043,2017,BRRA,Y,fifth,8,2017-06-08T00:00:00Z,2017-06-16T00:00:00Z,TRUE
17BR043,2017,BRRA,Y,pupa,332,2017-06-16T00:00:00Z,2018-05-14T00:00:00Z,TRUE
17BR044,2017,BRRA,Y,first,4,2017-05-21T00:00:00Z,2017-05-25T00:00:00Z,TRUE
17BR044,2017,BRRA,Y,second,4,2017-05-25T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR044,2017,BRRA,Y,third,4,2017-05-29T00:00:00Z,2017-06-02T00:00:00Z,TRUE
17BR044,2017,BRRA,Y,fourth,7,2017-06-02T00:00:00Z,2017-06-09T00:00:00Z,TRUE
17BR044,2017,BRRA,Y,fifth,6,2017-06-09T00:00:00Z,2017-06-15T00:00:00Z,TRUE
17BR045,2017,BRRA,Y,first,5,2017-05-23T00:00:00Z,2017-05-28T00:00:00Z,TRUE
17BR045,2017,BRRA,Y,second,4,2017-05-28T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR045,2017,BRRA,Y,third,5,2017-06-01T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR045,2017,BRRA,Y,fourth,4,2017-06-06T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR045,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR045,2017,BRRA,Y,pupa,333,2017-06-19T00:00:00Z,2018-05-18T00:00:00Z,TRUE
17BR046,2017,BRRA,Y,first,5,2017-05-26T00:00:00Z,2017-05-31T00:00:00Z,TRUE
17BR046,2017,BRRA,Y,second,4,2017-05-31T00:00:00Z,2017-06-04T00:00:00Z,TRUE
17BR046,2017,BRRA,Y,third,7,2017-06-04T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR046,2017,BRRA,Y,fourth,4,2017-06-11T00:00:00Z,2017-06-15T00:00:00Z,TRUE
17BR046,2017,BRRA,Y,fifth,9,2017-06-15T00:00:00Z,2017-06-24T00:00:00Z,TRUE
17BR047,2017,BRRA,N,first,NA,2017-05-26T00:00:00Z,NA,FALSE
17BR048,2017,BRRA,Y,second,5,2017-05-27T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR048,2017,BRRA,Y,third,2,2017-06-01T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR048,2017,BRRA,Y,fourth,4,2017-06-03T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR048,2017,BRRA,Y,fifth,11,2017-06-07T00:00:00Z,2017-06-18T00:00:00Z,TRUE
17BR049,2017,BRRA,Y,first,5,2017-05-25T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR049,2017,BRRA,Y,second,8,2017-05-30T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR049,2017,BRRA,Y,third,3,2017-06-07T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR049,2017,BRRA,Y,fourth,4,2017-06-10T00:00:00Z,2017-06-14T00:00:00Z,TRUE
17BR049,2017,BRRA,Y,fifth,9,2017-06-14T00:00:00Z,2017-06-23T00:00:00Z,TRUE
17BR050,2017,BRRA,Y,first,5,2017-05-25T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR050,2017,BRRA,Y,second,4,2017-05-30T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR050,2017,BRRA,Y,third,4,2017-06-03T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR050,2017,BRRA,Y,fourth,4,2017-06-07T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR050,2017,BRRA,Y,fifth,8,2017-06-11T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR051,2017,BRRA,Y,first,6,2017-05-24T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR051,2017,BRRA,Y,second,2,2017-05-30T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR051,2017,BRRA,Y,third,6,2017-06-01T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR051,2017,BRRA,Y,fourth,4,2017-06-07T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR051,2017,BRRA,Y,fifth,9,2017-06-11T00:00:00Z,2017-06-20T00:00:00Z,TRUE
17BR052,2017,BRRA,Y,first,7,2017-05-25T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR052,2017,BRRA,Y,second,2,2017-06-01T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR052,2017,BRRA,Y,third,5,2017-06-03T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR052,2017,BRRA,Y,fourth,6,2017-06-08T00:00:00Z,2017-06-14T00:00:00Z,TRUE
17BR052,2017,BRRA,Y,fifth,9,2017-06-14T00:00:00Z,2017-06-23T00:00:00Z,TRUE
17BR053,2017,BRRA,Y,first,7,2017-05-25T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR053,2017,BRRA,Y,second,2,2017-06-01T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR053,2017,BRRA,Y,third,6,2017-06-03T00:00:00Z,2017-06-09T00:00:00Z,TRUE
17BR053,2017,BRRA,Y,fourth,5,2017-06-09T00:00:00Z,2017-06-14T00:00:00Z,TRUE
17BR053,2017,BRRA,Y,fifth,7,2017-06-14T00:00:00Z,2017-06-21T00:00:00Z,TRUE
17BR053,2017,BRRA,Y,pupa,342,2017-06-21T00:00:00Z,2018-05-29T00:00:00Z,TRUE
17BR055,2017,BRRA,Y,first,4,2017-05-26T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR055,2017,BRRA,Y,second,6,2017-05-30T00:00:00Z,2017-06-05T00:00:00Z,TRUE
17BR055,2017,BRRA,Y,third,4,2017-06-05T00:00:00Z,2017-06-09T00:00:00Z,TRUE
17BR055,2017,BRRA,Y,fourth,5,2017-06-09T00:00:00Z,2017-06-14T00:00:00Z,TRUE
17BR055,2017,BRRA,Y,fifth,8,2017-06-14T00:00:00Z,2017-06-22T00:00:00Z,TRUE
17BR056,2017,BRRA,Y,first,5,2017-05-24T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR056,2017,BRRA,Y,second,3,2017-05-29T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR056,2017,BRRA,Y,third,5,2017-06-01T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR056,2017,BRRA,Y,fourth,3,2017-06-06T00:00:00Z,2017-06-09T00:00:00Z,TRUE
17BR056,2017,BRRA,Y,fifth,9,2017-06-09T00:00:00Z,2017-06-18T00:00:00Z,TRUE
17BR056,2017,BRRA,Y,pupa,341,2017-06-18T00:00:00Z,2018-05-25T00:00:00Z,TRUE
17BR057,2017,BRRA,Y,first,3,2017-05-26T00:00:00Z,2017-05-29T00:00:00Z,TRUE
17BR057,2017,BRRA,Y,second,5,2017-05-29T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR057,2017,BRRA,Y,third,4,2017-06-03T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR057,2017,BRRA,Y,fourth,3,2017-06-07T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR057,2017,BRRA,Y,fifth,9,2017-06-10T00:00:00Z,2017-06-19T00:00:00Z,TRUE
17BR058,2017,BRRA,Y,first,6,2017-05-26T00:00:00Z,2017-06-01T00:00:00Z,TRUE
17BR058,2017,BRRA,Y,second,6,2017-06-01T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR058,2017,BRRA,Y,third,3,2017-06-07T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR058,2017,BRRA,Y,fourth,4,2017-06-10T00:00:00Z,2017-06-14T00:00:00Z,TRUE
17BR058,2017,BRRA,Y,fifth,8,2017-06-14T00:00:00Z,2017-06-22T00:00:00Z,TRUE
17BR058,2017,BRRA,Y,pupa,329,2017-06-22T00:00:00Z,2018-05-17T00:00:00Z,TRUE
17BR059,2017,BRRA,Y,first,5,2017-05-25T00:00:00Z,2017-05-30T00:00:00Z,TRUE
17BR059,2017,BRRA,Y,second,4,2017-05-30T00:00:00Z,2017-06-03T00:00:00Z,TRUE
17BR059,2017,BRRA,Y,third,5,2017-06-03T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR059,2017,BRRA,Y,fourth,3,2017-06-08T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR059,2017,BRRA,Y,fifth,10,2017-06-11T00:00:00Z,2017-06-21T00:00:00Z,TRUE
17BR059,2017,BRRA,Y,pupa,341,2017-06-21T00:00:00Z,2018-05-28T00:00:00Z,TRUE
17BR060,2017,BRRA,N,first,NA,2017-05-26T00:00:00Z,NA,FALSE
17BR061,2017,BRRA,N,first,NA,2017-05-25T00:00:00Z,NA,FALSE
17BR062,2017,BRRA,N,first,NA,2017-05-31T00:00:00Z,NA,FALSE
17BR063,2017,BRRA,Y,first,7,2017-05-30T00:00:00Z,2017-06-06T00:00:00Z,TRUE
17BR063,2017,BRRA,Y,second,4,2017-06-06T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR063,2017,BRRA,Y,third,1,2017-06-10T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR063,2017,BRRA,Y,fourth,6,2017-06-11T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR063,2017,BRRA,Y,fifth,8,2017-06-17T00:00:00Z,2017-06-25T00:00:00Z,TRUE
17BR063,2017,BRRA,Y,pupa,330,2017-06-25T00:00:00Z,2018-05-21T00:00:00Z,TRUE
17BR065,2017,BRRA,N,first,4,2017-06-01T00:00:00Z,2017-06-05T00:00:00Z,TRUE
17BR065,2017,BRRA,N,second,3,2017-06-05T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR065,2017,BRRA,N,third,4,2017-06-08T00:00:00Z,2017-06-12T00:00:00Z,TRUE
17BR065,2017,BRRA,N,fourth,4,2017-06-12T00:00:00Z,2017-06-16T00:00:00Z,TRUE
17BR065,2017,BRRA,N,fifth,9,2017-06-16T00:00:00Z,2017-06-25T00:00:00Z,TRUE
17BR065,2017,BRRA,N,pupa,NA,2017-06-25T00:00:00Z,NA,FALSE
17BR067,2017,BRRA,Y,second,4,2017-06-03T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR067,2017,BRRA,Y,third,4,2017-06-07T00:00:00Z,2017-06-11T00:00:00Z,TRUE
17BR067,2017,BRRA,Y,fourth,5,2017-06-11T00:00:00Z,2017-06-16T00:00:00Z,TRUE
17BR067,2017,BRRA,Y,fifth,9,2017-06-16T00:00:00Z,2017-06-25T00:00:00Z,TRUE
17BR068,2017,BRRA,Y,second,4,2017-06-03T00:00:00Z,2017-06-07T00:00:00Z,TRUE
17BR068,2017,BRRA,Y,third,3,2017-06-07T00:00:00Z,2017-06-10T00:00:00Z,TRUE
17BR068,2017,BRRA,Y,fourth,4,2017-06-10T00:00:00Z,2017-06-14T00:00:00Z,TRUE
17BR068,2017,BRRA,Y,fifth,9,2017-06-14T00:00:00Z,2017-06-23T00:00:00Z,TRUE
17BR068,2017,BRRA,Y,pupa,329,2017-06-23T00:00:00Z,2018-05-18T00:00:00Z,TRUE
17BR070,2017,BRRA,Y,second,5,2017-06-03T00:00:00Z,2017-06-08T00:00:00Z,TRUE
17BR070,2017,BRRA,Y,third,5,2017-06-08T00:00:00Z,2017-06-13T00:00:00Z,TRUE
17BR070,2017,BRRA,Y,fourth,4,2017-06-13T00:00:00Z,2017-06-17T00:00:00Z,TRUE
17BR070,2017,BRRA,Y,fifth,7,2017-06-17T00:00:00Z,2017-06-24T00:00:00Z,TRUE
17BR073,2017,BRRA,Y,first,5,2017-06-02T00:00:00Z,2017-06-07T00:00:00Z,TRUE
