imb_id,collection_stage,overall_survival,stage_at_death,stage,duration,start,end,survival,degree_days,collection_day
14SI016,egg,Y,NA,third,4,13,17,TRUE,22.583819444444444,2014-06-09T00:00:00Z
14SI016,egg,Y,NA,fourth,4,17,21,TRUE,22.374629153352558,2014-06-09T00:00:00Z
14SI016,egg,Y,NA,fifth,5,21,26,TRUE,33.170833333333334,2014-06-09T00:00:00Z
14SI016,egg,Y,NA,pupa,329,26,355,TRUE,624.1169837153077,2014-06-09T00:00:00Z
14SI017,second,Y,NA,third,3,0,3,TRUE,17.529738095238095,2014-06-07T00:00:00Z
14SI017,second,Y,NA,fourth,4,3,7,TRUE,16.85114219114219,2014-06-07T00:00:00Z
14SI017,second,Y,NA,fifth,8,7,15,TRUE,28.607358844858844,2014-06-07T00:00:00Z
14SI017,second,Y,NA,pupa,344,15,359,TRUE,694.455392630565,2014-06-07T00:00:00Z
14SI019,fourth,Y,NA,fifth,10,0,10,TRUE,38.91345558145558,2014-06-07T00:00:00Z
14SI019,fourth,Y,NA,pupa,331,10,341,TRUE,667.7938504790461,2014-06-07T00:00:00Z
14SI020,third,Y,NA,fourth,4,0,4,TRUE,20.07121794871795,2014-06-09T00:00:00Z
14SI020,third,Y,NA,fifth,9,4,13,TRUE,32.92274346024346,2014-06-09T00:00:00Z
14SI020,third,Y,NA,pupa,351,13,364,TRUE,725.4186331257021,2014-06-09T00:00:00Z
14SI021,third,Y,NA,fourth,4,0,4,TRUE,19.82783333333333,2014-06-08T00:00:00Z
14SI021,third,Y,NA,fifth,8,4,12,TRUE,30.49774346024346,2014-06-08T00:00:00Z
14SI021,third,Y,NA,pupa,340,12,352,TRUE,684.3420636349992,2014-06-08T00:00:00Z
14SI022,egg,Y,NA,first,4,0,4,TRUE,21.04640476190476,2014-06-06T00:00:00Z
14SI022,egg,Y,NA,second,6,4,10,TRUE,21.974788914788917,2014-06-06T00:00:00Z
14SI022,egg,Y,NA,third,9,10,19,TRUE,38.78162441724942,2014-06-06T00:00:00Z
14SI022,egg,Y,NA,fourth,1,19,20,TRUE,9.824444444444445,2014-06-06T00:00:00Z
14SI022,egg,Y,NA,fifth,6,20,26,TRUE,38.18712915335256,2014-06-06T00:00:00Z
14SI022,egg,Y,NA,pupa,348,26,374,TRUE,708.5367260419466,2014-06-06T00:00:00Z
14SI023,egg,Y,NA,first,4,0,4,TRUE,20.061166666666665,2014-06-07T00:00:00Z
14SI023,egg,Y,NA,second,6,4,10,TRUE,21.383717486217485,2014-06-07T00:00:00Z
14SI023,egg,Y,NA,third,5,10,15,TRUE,21.57462121212121,2014-06-07T00:00:00Z
14SI023,egg,Y,NA,fourth,8,15,23,TRUE,41.01400415335256,2014-06-07T00:00:00Z
14SI023,egg,Y,NA,fifth,4,23,27,TRUE,28.912500000000005,2014-06-07T00:00:00Z
14SI023,egg,Y,NA,pupa,318,27,345,TRUE,598.7708386666859,2014-06-07T00:00:00Z
14SI026,third,Y,NA,fourth,6,0,6,TRUE,22.101910126910127,2014-06-13T00:00:00Z
14SI026,third,Y,NA,fifth,7,6,13,TRUE,33.112607323232325,2014-06-13T00:00:00Z
14SI026,third,Y,NA,pupa,346,13,359,TRUE,701.4959247923688,2014-06-13T00:00:00Z
14SI027,fourth,Y,NA,fifth,9,0,9,TRUE,32.92274346024346,2014-06-13T00:00:00Z
14SI027,fourth,Y,NA,pupa,382,9,391,TRUE,919.5399418170108,2014-06-13T00:00:00Z
14SI028,second,Y,NA,third,5,0,5,TRUE,19.536327376327378,2014-06-10T00:00:00Z
14SI028,second,Y,NA,fourth,7,5,12,TRUE,26.698267935767937,2014-06-10T00:00:00Z
14SI028,second,Y,NA,fifth,6,12,18,TRUE,32.20631184566025,2014-06-10T00:00:00Z
14SI028,second,Y,NA,pupa,340,18,358,TRUE,672.1617825457265,2014-06-10T00:00:00Z
14SI029,fourth,Y,NA,fifth,9,0,9,TRUE,32.21152551152551,2014-06-14T00:00:00Z
14SI029,fourth,Y,NA,pupa,350,9,359,TRUE,721.5477997923688,2014-06-14T00:00:00Z
14SI030,third,Y,NA,fourth,1,0,1,TRUE,6.585000000000001,2014-06-10T00:00:00Z
14SI030,third,Y,NA,fifth,10,1,11,TRUE,35.625005365005364,2014-06-10T00:00:00Z
14SI030,third,Y,NA,pupa,339,11,350,TRUE,679.9878969683325,2014-06-10T00:00:00Z
14SI031,third,Y,NA,fourth,7,0,7,TRUE,26.45607679357679,2014-06-13T00:00:00Z
14SI031,third,Y,NA,fifth,7,7,14,TRUE,34.70524801587302,2014-06-13T00:00:00Z
14SI031,third,Y,NA,pupa,342,14,356,TRUE,681.1639803479243,2014-06-13T00:00:00Z
14SI032,third,Y,NA,fourth,8,0,8,TRUE,30.49774346024346,2014-06-12T00:00:00Z
14SI032,third,Y,NA,fifth,6,8,14,TRUE,29.533819444444447,2014-06-12T00:00:00Z
14SI032,third,Y,NA,pupa,319,14,333,TRUE,626.2246547188661,2014-06-12T00:00:00Z
14SI034,second,Y,NA,third,5,0,5,TRUE,29.13900415335256,2014-06-24T00:00:00Z
14SI034,second,Y,NA,fourth,3,5,8,TRUE,24.620192307692314,2014-06-24T00:00:00Z
14SI034,second,Y,NA,fifth,6,8,14,TRUE,44.23106060606061,2014-06-24T00:00:00Z
14SI034,second,Y,NA,pupa,333,14,347,TRUE,628.0069016996223,2014-06-24T00:00:00Z
14SI035,first,N,pupa,second,4,0,4,TRUE,19.709375,2014-06-20T00:00:00Z
14SI035,first,N,pupa,third,4,4,8,TRUE,24.73131184566025,2014-06-20T00:00:00Z
14SI035,first,N,pupa,fourth,4,8,12,TRUE,29.071256137479544,2014-06-20T00:00:00Z
14SI035,first,N,pupa,fifth,7,12,19,TRUE,48.858333333333334,2014-06-20T00:00:00Z
14SI035,first,N,pupa,death,326,19,345,FALSE,598.7400897759138,2014-06-20T00:00:00Z
14SI036,second,Y,NA,third,5,0,5,TRUE,33.170833333333334,2014-06-30T00:00:00Z
14SI036,second,Y,NA,fourth,5,5,10,TRUE,39.637499999999996,2014-06-30T00:00:00Z
14SI036,second,Y,NA,fifth,9,10,19,TRUE,49.70722947878446,2014-06-30T00:00:00Z
14SI036,second,Y,NA,pupa,324,19,343,TRUE,583.0550918012574,2014-06-30T00:00:00Z
14SI037,second,Y,NA,third,1,0,1,TRUE,12.558333333333335,2014-06-30T00:00:00Z
14SI037,second,Y,NA,fourth,5,1,6,TRUE,35.66666666666667,2014-06-30T00:00:00Z
14SI037,second,Y,NA,fifth,6,6,12,TRUE,47.08706896551724,2014-06-30T00:00:00Z
14SI037,second,Y,NA,pupa,351,12,363,TRUE,728.4791794219,2014-06-30T00:00:00Z
14SI038,fourth,Y,NA,fifth,6,0,6,TRUE,38.18712915335256,2014-06-26T00:00:00Z
14SI038,fourth,Y,NA,pupa,350,6,356,TRUE,716.70755937528,2014-06-26T00:00:00Z
14SI039,third,Y,NA,fourth,5,0,5,TRUE,34.242684708908115,2014-06-27T00:00:00Z
14SI039,third,Y,NA,fifth,5,5,10,TRUE,36.98106060606061,2014-06-27T00:00:00Z
14SI039,third,Y,NA,pupa,334,10,344,TRUE,637.4796289723495,2014-06-27T00:00:00Z
14SI041,first,Y,NA,second,4,0,4,TRUE,26.588518042241446,2014-06-27T00:00:00Z
14SI041,first,Y,NA,third,3,4,7,TRUE,24.512500000000003,2014-06-27T00:00:00Z
14SI041,first,Y,NA,fourth,5,7,12,TRUE,35.92916666666667,2014-06-27T00:00:00Z
14SI041,first,Y,NA,fifth,7,12,19,TRUE,41.144728597551875,2014-06-27T00:00:00Z
14SI041,first,Y,NA,pupa,317,19,336,TRUE,555.5061784860542,2014-06-27T00:00:00Z
14SI042,fourth,Y,NA,fifth,7,0,7,TRUE,50.30833333333333,2014-07-04T00:00:00Z
14SI042,fourth,Y,NA,pupa,325,7,332,TRUE,589.2913884772124,2014-07-04T00:00:00Z
14SI043,third,Y,NA,fourth,5,0,5,TRUE,29.384122536945814,2014-07-11T00:00:00Z
14SI043,third,Y,NA,fifth,8,5,13,TRUE,39.01397410708081,2014-07-11T00:00:00Z
14SI043,third,Y,NA,pupa,302,13,315,TRUE,501.56770851450074,2014-07-11T00:00:00Z
15BR001,second,Y,NA,third,5,0,5,TRUE,15.588812103788886,2015-05-24T00:00:00Z
15BR001,second,Y,NA,fourth,5,5,10,TRUE,17.37835038524694,2015-05-24T00:00:00Z
15BR001,second,Y,NA,fifth,7,10,17,TRUE,37.580769230769235,2015-05-24T00:00:00Z
15BR001,second,Y,NA,pupa,333,17,350,TRUE,755.1773779601447,2015-05-24T00:00:00Z
15BR002,second,Y,NA,third,5,0,5,TRUE,14.823534326011108,2015-05-23T00:00:00Z
15BR002,second,Y,NA,fourth,4,5,9,TRUE,14.673855311355313,2015-05-23T00:00:00Z
15BR002,second,Y,NA,fifth,7,9,16,TRUE,33.27514525704181,2015-05-23T00:00:00Z
15BR002,second,Y,NA,pupa,344,16,360,TRUE,791.0610318062985,2015-05-23T00:00:00Z
15BR003,second,Y,NA,third,4,0,4,TRUE,12.06639146886825,2015-05-23T00:00:00Z
15BR003,second,Y,NA,fourth,3,4,7,TRUE,12.251424233661078,2015-05-23T00:00:00Z
15BR003,second,Y,NA,fifth,9,7,16,TRUE,39.4174529493495,2015-05-23T00:00:00Z
15BR003,second,Y,NA,pupa,322,16,338,TRUE,728.6676057034158,2015-05-23T00:00:00Z
15BR004,second,Y,NA,third,5,0,5,TRUE,14.823534326011108,2015-05-23T00:00:00Z
15BR004,second,Y,NA,fourth,4,5,9,TRUE,14.673855311355313,2015-05-23T00:00:00Z
15BR004,second,Y,NA,fifth,7,9,16,TRUE,33.27514525704181,2015-05-23T00:00:00Z
15BR004,second,Y,NA,pupa,318,16,334,TRUE,724.4384390367492,2015-05-23T00:00:00Z
15BR005,second,Y,NA,third,5,0,5,TRUE,14.823534326011108,2015-05-23T00:00:00Z
15BR005,second,Y,NA,fourth,4,5,9,TRUE,14.673855311355313,2015-05-23T00:00:00Z
15BR005,second,Y,NA,fifth,7,9,16,TRUE,33.27514525704181,2015-05-23T00:00:00Z
15BR005,second,Y,NA,pupa,327,16,343,TRUE,733.1766636744303,2015-05-23T00:00:00Z
15BR006,first,N,second,death,4,0,4,FALSE,13.915850385246937,2015-05-30T00:00:00Z
15BR007,egg,Y,NA,first,5,0,5,TRUE,17.74661961601617,2015-05-30T00:00:00Z
15BR007,egg,Y,NA,second,5,5,10,TRUE,30.10576923076923,2015-05-30T00:00:00Z
15BR007,egg,Y,NA,third,2,10,12,TRUE,13.020238095238096,2015-05-30T00:00:00Z
15BR007,egg,Y,NA,fourth,5,12,17,TRUE,27.748763736263733,2015-05-30T00:00:00Z
15BR007,egg,Y,NA,fifth,8,17,25,TRUE,40.926923076923075,2015-05-30T00:00:00Z
15BR007,egg,Y,NA,pupa,323,25,348,TRUE,700.7882296084963,2015-05-30T00:00:00Z
15BR008,egg,Y,NA,first,3,0,3,TRUE,11.916712454212455,2015-05-29T00:00:00Z
15BR008,egg,Y,NA,second,3,3,6,TRUE,11.604311923708476,2015-05-29T00:00:00Z
15BR008,egg,Y,NA,third,4,6,10,TRUE,25.501602564102562,2015-05-29T00:00:00Z
15BR008,egg,Y,NA,fourth,4,10,14,TRUE,22.007738095238096,2015-05-29T00:00:00Z
15BR008,egg,Y,NA,fifth,7,14,21,TRUE,35.88269230769231,2015-05-29T00:00:00Z
15BR008,egg,Y,NA,pupa,341,21,362,TRUE,761.3698277517324,2015-05-29T00:00:00Z
15BR009,egg,Y,NA,first,4,0,4,TRUE,14.140850385246937,2015-05-29T00:00:00Z
15BR009,egg,Y,NA,second,2,4,6,TRUE,9.292407161803714,2015-05-29T00:00:00Z
15BR009,egg,Y,NA,third,5,6,11,TRUE,30.10576923076923,2015-05-29T00:00:00Z
15BR009,egg,Y,NA,fourth,5,11,16,TRUE,25.948763736263736,2015-05-29T00:00:00Z
15BR009,egg,Y,NA,fifth,7,16,23,TRUE,38.114423076923075,2015-05-29T00:00:00Z
15BR009,egg,Y,NA,pupa,322,23,345,TRUE,706.9619475572142,2015-05-29T00:00:00Z
15BR010,egg,Y,NA,first,3,0,3,TRUE,10.678350385246937,2015-05-30T00:00:00Z
15BR010,egg,Y,NA,second,3,3,6,TRUE,14.213240495137047,2015-05-30T00:00:00Z
15BR010,egg,Y,NA,third,4,6,10,TRUE,26.275,2015-05-30T00:00:00Z
15BR010,egg,Y,NA,fourth,3,10,13,TRUE,16.72440476190476,2015-05-30T00:00:00Z
15BR010,egg,Y,NA,fifth,7,13,20,TRUE,35.88269230769231,2015-05-30T00:00:00Z
15BR010,egg,Y,NA,pupa,320,20,340,TRUE,700.5886142238809,2015-05-30T00:00:00Z
15BR011,egg,Y,NA,first,6,0,6,TRUE,21.209119616016167,2015-05-29T00:00:00Z
15BR011,egg,Y,NA,second,1,6,7,TRUE,8.751602564102564,2015-05-29T00:00:00Z
15BR011,egg,Y,NA,third,3,7,10,TRUE,21.670833333333334,2015-05-29T00:00:00Z
15BR011,egg,Y,NA,fourth,5,10,15,TRUE,25.515430402930402,2015-05-29T00:00:00Z
15BR011,egg,Y,NA,fifth,6,15,21,TRUE,32.178525641025644,2015-05-29T00:00:00Z
15BR011,egg,Y,NA,pupa,332,21,353,TRUE,739.2872680700348,2015-05-29T00:00:00Z
15BR012,egg,Y,NA,first,5,0,5,TRUE,17.74661961601617,2015-05-30T00:00:00Z
15BR012,egg,Y,NA,second,4,5,9,TRUE,25.501602564102562,2015-05-30T00:00:00Z
15BR012,egg,Y,NA,third,1,9,10,TRUE,9.8875,2015-05-30T00:00:00Z
15BR012,egg,Y,NA,fourth,3,10,13,TRUE,16.72440476190476,2015-05-30T00:00:00Z
15BR012,egg,Y,NA,fifth,11,13,24,TRUE,55.309615384615384,2015-05-30T00:00:00Z
15BR012,egg,Y,NA,pupa,323,24,347,TRUE,703.2590629418296,2015-05-30T00:00:00Z
15BR013,egg,Y,NA,first,4,0,4,TRUE,14.673855311355313,2015-05-28T00:00:00Z
15BR013,egg,Y,NA,second,4,4,8,TRUE,16.525145257041807,2015-05-28T00:00:00Z
15BR013,egg,Y,NA,third,3,8,11,TRUE,21.670833333333334,2015-05-28T00:00:00Z
15BR013,egg,Y,NA,fourth,4,11,15,TRUE,22.007738095238096,2015-05-28T00:00:00Z
15BR013,egg,Y,NA,fifth,7,15,22,TRUE,35.88269230769231,2015-05-28T00:00:00Z
15BR013,egg,Y,NA,pupa,325,22,347,TRUE,716.3859860187526,2015-05-28T00:00:00Z
15BR014,egg,Y,NA,first,4,0,4,TRUE,13.915850385246937,2015-05-30T00:00:00Z
15BR014,egg,Y,NA,second,5,4,9,TRUE,28.739102564102566,2015-05-30T00:00:00Z
15BR014,egg,Y,NA,third,2,9,11,TRUE,14.125,2015-05-30T00:00:00Z
15BR014,egg,Y,NA,fourth,4,11,15,TRUE,21.34459706959707,2015-05-30T00:00:00Z
15BR014,egg,Y,NA,fifth,7,15,22,TRUE,38.114423076923075,2015-05-30T00:00:00Z
15BR014,egg,Y,NA,pupa,328,22,350,TRUE,725.2401526854194,2015-05-30T00:00:00Z
15BR015,egg,Y,NA,first,5,0,5,TRUE,17.37835038524694,2015-05-29T00:00:00Z
15BR015,egg,Y,NA,second,3,5,8,TRUE,17.480769230769234,2015-05-29T00:00:00Z
15BR015,egg,Y,NA,third,4,8,12,TRUE,25.59166666666667,2015-05-29T00:00:00Z
15BR015,egg,Y,NA,fourth,4,12,16,TRUE,21.34459706959707,2015-05-29T00:00:00Z
15BR015,egg,Y,NA,fifth,7,16,23,TRUE,38.114423076923075,2015-05-29T00:00:00Z
15BR015,egg,Y,NA,pupa,319,23,342,TRUE,693.9344475572142,2015-05-29T00:00:00Z
15BR016,egg,Y,NA,first,4,0,4,TRUE,13.915850385246937,2015-05-30T00:00:00Z
15BR016,egg,Y,NA,second,4,4,8,TRUE,23.45576923076923,2015-05-30T00:00:00Z
15BR016,egg,Y,NA,third,4,8,12,TRUE,24.27857142857143,2015-05-30T00:00:00Z
15BR016,egg,Y,NA,fourth,3,12,15,TRUE,17.107097069597067,2015-05-30T00:00:00Z
15BR016,egg,Y,NA,fifth,9,15,24,TRUE,48.09775641025641,2015-05-30T00:00:00Z
15BR016,egg,Y,NA,pupa,320,24,344,TRUE,696.3183578136245,2015-05-30T00:00:00Z
15BR018,egg,Y,NA,first,4,0,4,TRUE,14.673855311355313,2015-05-28T00:00:00Z
15BR018,egg,Y,NA,second,2,4,6,TRUE,7.773542692939245,2015-05-28T00:00:00Z
15BR018,egg,Y,NA,third,6,6,12,TRUE,33.34326923076923,2015-05-28T00:00:00Z
15BR018,egg,Y,NA,fourth,5,12,17,TRUE,25.948763736263736,2015-05-28T00:00:00Z
15BR018,egg,Y,NA,fifth,7,17,24,TRUE,38.114423076923075,2015-05-28T00:00:00Z
15BR018,egg,Y,NA,pupa,330,24,354,TRUE,730.8747680700347,2015-05-28T00:00:00Z
15BR019,second,Y,NA,third,3,0,3,TRUE,20.229166666666664,2015-06-14T00:00:00Z
15BR019,second,Y,NA,fourth,4,3,7,TRUE,21.756089743589744,2015-06-14T00:00:00Z
15BR019,second,Y,NA,fifth,5,7,12,TRUE,42.21745337995338,2015-06-14T00:00:00Z
15BR019,second,Y,NA,pupa,308,12,320,TRUE,647.8437798915465,2015-06-14T00:00:00Z
15BR020,second,Y,NA,third,3,0,3,TRUE,20.229166666666664,2015-06-14T00:00:00Z
15BR020,second,Y,NA,fourth,4,3,7,TRUE,21.756089743589744,2015-06-14T00:00:00Z
15BR020,second,Y,NA,fifth,7,7,14,TRUE,62.65078671328671,2015-06-14T00:00:00Z
15BR020,second,Y,NA,pupa,338,14,352,TRUE,716.4881838955885,2015-06-14T00:00:00Z
15BR021,second,Y,NA,third,4,0,4,TRUE,23.448763736263736,2015-06-11T00:00:00Z
15BR021,second,Y,NA,fourth,5,4,9,TRUE,26.87083333333333,2015-06-11T00:00:00Z
15BR021,second,Y,NA,fifth,7,9,16,TRUE,55.67162004662005,2015-06-11T00:00:00Z
15BR021,second,Y,NA,pupa,319,16,335,TRUE,671.685199305466,2015-06-11T00:00:00Z
15BR022,first,Y,NA,second,3,0,3,TRUE,20.229166666666664,2015-06-14T00:00:00Z
15BR022,first,Y,NA,third,4,3,7,TRUE,21.756089743589744,2015-06-14T00:00:00Z
15BR022,first,Y,NA,fourth,3,7,10,TRUE,20.397756410256413,2015-06-14T00:00:00Z
15BR022,first,Y,NA,fifth,6,10,16,TRUE,60.8605303030303,2015-06-14T00:00:00Z
15BR022,first,Y,NA,pupa,302,16,318,TRUE,599.7646132248799,2015-06-14T00:00:00Z
15BR023,first,Y,NA,second,2,0,2,TRUE,14.5125,2015-06-15T00:00:00Z
15BR023,first,Y,NA,third,3,2,5,TRUE,16.229166666666664,2015-06-15T00:00:00Z
15BR023,first,Y,NA,fourth,4,5,9,TRUE,24.314423076923077,2015-06-15T00:00:00Z
15BR023,first,Y,NA,fifth,6,9,15,TRUE,60.8605303030303,2015-06-15T00:00:00Z
15BR023,first,Y,NA,pupa,316,15,331,TRUE,642.9851993054659,2015-06-15T00:00:00Z
15BR026,egg,Y,NA,first,3,0,3,TRUE,20.229166666666664,2015-06-14T00:00:00Z
15BR026,egg,Y,NA,second,4,3,7,TRUE,21.756089743589744,2015-06-14T00:00:00Z
15BR026,egg,Y,NA,third,3,7,10,TRUE,20.397756410256413,2015-06-14T00:00:00Z
15BR026,egg,Y,NA,fourth,5,10,15,TRUE,55.40719696969697,2015-06-14T00:00:00Z
15BR026,egg,Y,NA,fifth,4,15,19,TRUE,41.06999999999999,2015-06-14T00:00:00Z
15BR026,egg,Y,NA,pupa,316,19,335,TRUE,630.4693659721327,2015-06-14T00:00:00Z
15BR027,egg,Y,NA,first,2,0,2,TRUE,12.116666666666667,2015-06-16T00:00:00Z
15BR027,egg,Y,NA,second,5,2,7,TRUE,27.868589743589745,2015-06-16T00:00:00Z
15BR027,egg,Y,NA,third,6,7,13,TRUE,60.273863636363636,2015-06-16T00:00:00Z
15BR027,egg,Y,NA,fourth,2,13,15,TRUE,21.549166666666665,2015-06-16T00:00:00Z
15BR027,egg,Y,NA,fifth,5,15,20,TRUE,52.41845238095238,2015-06-16T00:00:00Z
15BR027,egg,Y,NA,pupa,305,20,325,TRUE,576.5136608439275,2015-06-16T00:00:00Z
15BR028,egg,Y,NA,first,5,0,5,TRUE,26.056089743589745,2015-06-16T00:00:00Z
15BR028,egg,Y,NA,second,2,5,7,TRUE,15.510256410256412,2015-06-16T00:00:00Z
15BR028,egg,Y,NA,third,3,7,10,TRUE,31.573863636363637,2015-06-16T00:00:00Z
15BR028,egg,Y,NA,fourth,4,10,14,TRUE,49.88666666666667,2015-06-16T00:00:00Z
15BR028,egg,Y,NA,fifth,4,14,18,TRUE,41.97416666666666,2015-06-16T00:00:00Z
15BR028,egg,Y,NA,pupa,310,18,328,TRUE,604.252699305466,2015-06-16T00:00:00Z
15BR029,first,Y,NA,second,1,0,1,TRUE,8.170833333333334,2015-06-16T00:00:00Z
15BR029,first,Y,NA,third,4,1,5,TRUE,21.756089743589744,2015-06-16T00:00:00Z
15BR029,first,Y,NA,fourth,5,5,10,TRUE,42.21745337995338,2015-06-16T00:00:00Z
15BR029,first,Y,NA,fifth,4,10,14,TRUE,49.88666666666667,2015-06-16T00:00:00Z
15BR029,first,Y,NA,pupa,317,14,331,TRUE,645.3810326387993,2015-06-16T00:00:00Z
15BR030,second,Y,NA,third,4,0,4,TRUE,21.756089743589744,2015-06-17T00:00:00Z
15BR030,second,Y,NA,fourth,4,4,8,TRUE,26.48412004662005,2015-06-17T00:00:00Z
15BR030,second,Y,NA,fifth,4,8,12,TRUE,50.519696969696966,2015-06-17T00:00:00Z
15BR030,second,Y,NA,pupa,340,12,352,TRUE,717.954605464216,2015-06-17T00:00:00Z
15BR031,first,Y,NA,second,4,0,4,TRUE,24.314423076923077,2015-06-20T00:00:00Z
15BR031,first,Y,NA,third,5,4,9,TRUE,55.40719696969697,2015-06-20T00:00:00Z
15BR031,first,Y,NA,fourth,1,9,10,TRUE,13.719999999999999,2015-06-20T00:00:00Z
15BR031,first,Y,NA,fifth,6,10,16,TRUE,57.871785714285714,2015-06-20T00:00:00Z
15BR031,first,Y,NA,pupa,305,16,321,TRUE,576.5136608439275,2015-06-20T00:00:00Z
15BR032,egg,N,pupa,first,4,0,4,TRUE,23.001923076923077,2015-06-18T00:00:00Z
15BR032,egg,N,pupa,second,4,4,8,TRUE,36.6905303030303,2015-06-18T00:00:00Z
15BR032,egg,N,pupa,third,4,8,12,TRUE,49.88666666666667,2015-06-18T00:00:00Z
15BR032,egg,N,pupa,fourth,3,12,15,TRUE,32.80333333333333,2015-06-18T00:00:00Z
15BR032,egg,N,pupa,fifth,1,15,16,TRUE,18.120833333333334,2015-06-18T00:00:00Z
15BR032,egg,N,pupa,death,326,16,342,FALSE,649.2365410384457,2015-06-18T00:00:00Z
15BR034,first,Y,NA,second,3,0,3,TRUE,20.397756410256413,2015-06-21T00:00:00Z
15BR034,first,Y,NA,third,5,3,8,TRUE,55.40719696969697,2015-06-21T00:00:00Z
15BR034,first,Y,NA,fourth,4,8,12,TRUE,41.06999999999999,2015-06-21T00:00:00Z
15BR034,first,Y,NA,fifth,3,12,15,TRUE,34.01845238095238,2015-06-21T00:00:00Z
15BR034,first,Y,NA,pupa,332,15,347,TRUE,652.1679387975493,2015-06-21T00:00:00Z
15BR035,first,Y,NA,second,3,0,3,TRUE,19.426923076923078,2015-06-20T00:00:00Z
15BR035,first,Y,NA,third,5,3,8,TRUE,52.00719696969697,2015-06-20T00:00:00Z
15BR035,first,Y,NA,fourth,1,8,9,TRUE,19.162499999999998,2015-06-20T00:00:00Z
15BR035,first,Y,NA,fifth,5,9,14,TRUE,50.24083333333333,2015-06-20T00:00:00Z
15BR035,first,Y,NA,pupa,311,14,325,TRUE,606.7568659721327,2015-06-20T00:00:00Z
15BR036,egg,N,first,death,5,0,5,FALSE,28.81025641025641,2015-06-19T00:00:00Z
15BR039,egg,Y,NA,first,2,0,2,TRUE,15.510256410256412,2015-06-21T00:00:00Z
15BR039,egg,Y,NA,second,4,2,6,TRUE,41.111363636363635,2015-06-21T00:00:00Z
15BR039,egg,Y,NA,third,2,6,8,TRUE,28.7,2015-06-21T00:00:00Z
15BR039,egg,Y,NA,fourth,4,8,12,TRUE,41.06999999999999,2015-06-21T00:00:00Z
15BR039,egg,Y,NA,fifth,6,12,18,TRUE,46.53092490842491,2015-06-21T00:00:00Z
15BR039,egg,Y,NA,pupa,305,18,323,TRUE,570.6467743970411,2015-06-21T00:00:00Z
15BR040,first,Y,NA,second,3,0,3,TRUE,20.397756410256413,2015-06-21T00:00:00Z
15BR040,first,Y,NA,third,6,3,9,TRUE,60.8605303030303,2015-06-21T00:00:00Z
15BR040,first,Y,NA,fourth,3,9,12,TRUE,32.80333333333333,2015-06-21T00:00:00Z
15BR040,first,Y,NA,fifth,3,12,15,TRUE,34.01845238095238,2015-06-21T00:00:00Z
15BR040,first,Y,NA,pupa,308,15,323,TRUE,584.9985326387994,2015-06-21T00:00:00Z
15BR041,first,Y,NA,second,3,0,3,TRUE,20.397756410256413,2015-06-21T00:00:00Z
15BR041,first,Y,NA,third,3,3,6,TRUE,36.244696969696975,2015-06-21T00:00:00Z
15BR041,first,Y,NA,fourth,2,6,8,TRUE,28.7,2015-06-21T00:00:00Z
15BR041,first,Y,NA,fifth,7,8,15,TRUE,66.13845238095237,2015-06-21T00:00:00Z
15BR041,first,Y,NA,pupa,324,15,339,TRUE,629.982374371779,2015-06-21T00:00:00Z
15BR043,first,Y,NA,second,4,0,4,TRUE,36.6905303030303,2015-06-22T00:00:00Z
15BR043,first,Y,NA,third,5,4,9,TRUE,57.715833333333336,2015-06-22T00:00:00Z
15BR043,first,Y,NA,fourth,3,9,12,TRUE,36.52083333333333,2015-06-22T00:00:00Z
15BR043,first,Y,NA,fifth,5,12,17,TRUE,37.580924908424905,2015-06-22T00:00:00Z
15BR043,first,Y,NA,pupa,293,17,310,TRUE,533.3553549831216,2015-06-22T00:00:00Z
15BR044,egg,Y,NA,first,2,0,2,TRUE,14.560256410256411,2015-06-20T00:00:00Z
15BR044,egg,Y,NA,second,2,2,4,TRUE,14.870833333333334,2015-06-20T00:00:00Z
15BR044,egg,Y,NA,third,3,4,7,TRUE,36.244696969696975,2015-06-20T00:00:00Z
15BR044,egg,Y,NA,fourth,3,7,10,TRUE,34.153333333333336,2015-06-20T00:00:00Z
15BR044,egg,Y,NA,fifth,6,10,16,TRUE,57.871785714285714,2015-06-20T00:00:00Z
15BR044,egg,Y,NA,pupa,322,16,338,TRUE,623.9603916131583,2015-06-20T00:00:00Z
15BR045,egg,Y,NA,first,3,0,3,TRUE,17.88525641025641,2015-06-18T00:00:00Z
15BR045,egg,Y,NA,second,3,3,6,TRUE,20.397756410256413,2015-06-18T00:00:00Z
15BR045,egg,Y,NA,third,5,6,11,TRUE,55.40719696969697,2015-06-18T00:00:00Z
15BR045,egg,Y,NA,fourth,4,11,15,TRUE,41.06999999999999,2015-06-18T00:00:00Z
15BR045,egg,Y,NA,fifth,3,15,18,TRUE,34.01845238095238,2015-06-18T00:00:00Z
15BR045,egg,Y,NA,pupa,308,18,326,TRUE,584.9985326387994,2015-06-18T00:00:00Z
15BR046,egg,N,pupa,first,4,0,4,TRUE,23.001923076923077,2015-06-18T00:00:00Z
15BR046,egg,N,pupa,second,7,4,11,TRUE,65.3905303030303,2015-06-18T00:00:00Z
15BR046,egg,N,pupa,third,4,11,15,TRUE,41.06999999999999,2015-06-18T00:00:00Z
15BR046,egg,N,pupa,fourth,4,15,19,TRUE,38.953067765567766,2015-06-18T00:00:00Z
